20	20	22	21
36	4	38	46
45	1	16	19
48	9	37	6
4	45	24	5
17	42	36	24
25	47	40	44
3	16	25	2
33	11	6	38
10	1	27	32
1	36	5	43
39	42	9	34
30	43	8	50
32	28	30	28
46	43	35	6
38	2	15	22
32	45	1	32
19	35	45	43
29	5	29	5
15	49	17	1
1	18	20	45
19	1	33	7
8	20	29	19
5	35	12	16
8	11	28	43
26	37	35	2
3	1	21	44
49	40	19	23
42	6	42	37
49	26	23	7
8	3	35	30
14	42	15	36
38	15	18	38
13	35	42	39
0	29	50	14
40	34	40	45
23	37	20	14
14	38	1	7
40	4	9	30
2	18	19	33
44	7	37	8
16	42	41	28
14	47	23	38
27	18	38	33
49	42	3	40
4	2	37	40
43	34	28	30
36	24	21	3
44	10	28	29
0	9	36	33
18	25	50	40
12	19	15	9
39	49	3	30
12	4	15	39
17	42	12	37
31	25	31	20
42	36	10	1
10	42	11	27
26	2	42	34
50	49	21	21
36	34	1	41
49	3	30	38
39	49	21	7
50	14	43	1
19	40	28	24
4	46	35	36
42	32	39	4
38	50	15	10
32	34	32	27
33	39	8	18
3	46	22	48
29	28	32	14
0	39	12	13
30	20	1	38
33	36	39	46
48	1	24	20
50	5	42	47
38	29	30	17
16	27	29	14
37	32	45	41
23	19	17	10
50	31	4	32
36	44	29	28
9	8	34	38
22	34	28	8
32	41	2	41
7	28	18	22
6	34	28	14
32	7	33	46
20	34	1	10
23	2	50	36
7	27	47	13
13	32	47	30
38	48	8	45
16	8	39	47
2	46	8	21
39	28	2	11
6	47	37	34
27	21	33	13
33	8	24	36
46	16	26	50
24	33	28	35
15	42	16	42
13	11	36	8
18	36	46	44
31	45	41	48
42	32	14	44
16	30	18	1
30	21	38	42
22	48	50	17
28	39	30	18
31	47	47	49
50	23	9	4
37	34	9	42
25	25	21	34
4	42	28	38
7	26	49	16
28	48	16	25
8	49	13	48
41	43	5	49
16	50	15	41
42	24	18	24
12	12	5	14
43	40	26	3
19	1	28	14
0	23	29	48
			
