45	18	41	1
23	37	49	33
49	36	45	8
30	33	50	25
42	30	48	10
40	6	37	20
30	20	9	8
45	29	26	4
42	46	5	42
15	45	1	32
49	15	27	22
1	38	48	47
37	49	31	48
49	45	19	13
38	1	50	21
31	11	42	41
3	9	37	18
20	11	46	49
32	39	16	13
24	12	36	26
38	15	38	23
27	36	1	36
39	24	12	14
17	9	3	39
24	43	22	12
43	42	24	49
3	14	30	38
47	49	37	45
42	8	12	32
7	5	33	44
35	11	20	2
49	17	42	14
16	4	9	6
10	37	25	11
27	44	4	25
11	15	6	41
18	11	39	35
25	26	37	19
37	34	1	24
28	28	16	40
29	6	5	25
6	4	7	45
2	41	2	19
11	8	22	1
43	5	47	9
44	40	18	5
36	40	45	10
25	44	42	1
6	29	40	50
26	8	33	16
8	45	11	33
6	24	3	40
27	11	6	49
30	42	6	20
26	12	43	15
0	12	17	15
23	7	29	25
12	23	7	21
27	42	40	12
17	3	50	43
30	44	29	28
35	23	23	16
9	12	12	40
47	37	9	43
37	3	28	12
19	17	18	7
7	22	38	29
27	16	31	6
40	16	44	34
11	14	17	27
25	30	8	22
2	46	34	25
45	34	35	15
48	21	35	11
29	19	17	17
9	23	30	5
35	17	26	19
37	38	50	42
40	41	12	2
27	21	50	32
2	44	19	18
25	26	46	50
25	1	38	50
44	34	16	18
7	45	4	14
25	49	7	44
13	35	14	40
45	22	43	37
5	48	22	26
35	36	21	43
7	17	42	48
42	18	18	20
2	4	7	12
40	41	20	44
20	42	37	6
4	6	28	45
16	48	38	42
48	26	32	23
47	30	2	40
8	13	2	2
18	17	13	36
46	44	6	45
15	6	35	49
46	26	35	38
18	1	9	12
29	33	33	45
26	1	7	34
49	20	32	38
16	49	2	35
33	8	5	6
6	47	17	7
1	24	19	23
4	10	39	20
18	38	40	50
5	30	21	37
46	40	16	38
21	28	21	39
50	16	36	16
4	9	33	49
14	10	15	20
33	6	6	7
47	39	17	7
28	2	50	41
33	7	17	9
38	34	47	32
40	20	37	26
20	4	2	50
14	14	17	24
13	50	48	19
20	17	37	2
28	45	10	8
20	37	41	2
11	11	45	45
11	28	10	40
7	26	15	31
19	46	37	21
21	40	8	4
39	12	3	36
11	9	17	12
33	18	23	36
28	20	36	50
5	28	48	24
35	37	16	14
27	37	21	26
8	1	26	30
12	32	11	43
42	40	10	49
42	49	19	41
1	36	16	47
48	28	24	25
19	12	48	25
35	24	31	24
12	27	26	14
4	7	24	23
32	38	44	35
43	46	7	36
47	9	19	23
35	24	37	31
21	43	35	49
14	12	6	47
49	9	47	3
5	48	44	19
3	12	10	20
49	50	25	39
11	29	33	9
36	50	30	25
21	27	48	33
27	43	50	37
38	29	37	12
21	21	2	17
24	47	4	16
4	41	50	11
0	5	37	34
12	42	33	17
7	34	12	42
36	21	38	36
1	27	26	4
48	18	13	32
38	47	18	5
28	17	36	36
48	37	13	22
22	49	19	19
38	24	12	4
41	47	38	6
41	49	32	48
47	23	48	30
48	21	46	43
43	3	46	21
3	21	13	15
35	5	13	31
14	31	35	23
0	40	2	25
6	37	2	18
23	50	13	16
25	37	31	27
15	26	26	20
36	45	49	49
3	12	6	3
26	31	43	12
15	12	29	20
33	48	44	41
6	26	14	40
46	2	2	4
47	47	50	19
13	50	43	26
47	37	49	45
22	5	47	12
4	23	45	49
36	11	48	6
3	43	6	16
35	41	21	30
38	28	10	24
2	10	30	38
41	35	26	15
25	4	24	7
48	2	6	4
20	13	21	9
25	18	10	48
37	17	19	47
43	10	45	3
42	35	21	44
13	27	43	40
49	25	6	11
15	19	8	50
13	2	8	49
15	4	26	4
30	20	9	28
4	3	34	31
45	8	43	9
19	8	7	47
33	21	42	48
35	30	41	8
19	30	48	27
16	7	21	38
4	7	7	46
31	1	2	11
30	8	38	28
37	44	1	32
38	36	36	24
32	39	31	34
14	49	19	7
28	44	38	5
6	36	18	21
31	40	3	44
33	2	26	46
47	45	4	44
7	30	33	30
32	18	23	13
45	20	25	11
49	37	18	18
14	47	44	41
46	38	44	25
0	49	45	41
33	46	44	11
16	38	1	18
46	30	44	30
19	16	46	2
9	3	50	23
48	35	7	19
41	7	24	40
14	31	15	40
3	2	14	12
46	49	38	49
30	22	9	48
45	13	31	27
34	30	18	49
16	32	13	17
43	20	22	11
27	25	20	7
26	38	48	32
41	28	45	38
11	3	43	18
43	28	26	22
25	35	42	13
26	16	18	18
48	7	17	16
38	45	17	46
7	15	40	23
36	34	3	22
14	41	45	2
42	17	26	7
23	21	29	17
39	25	42	36
29	20	17	44
3	38	12	42
27	12	2	32
4	35	6	42
12	5	35	50
34	34	9	19
43	33	37	18
27	26	31	1
14	20	18	25
45	41	36	15
20	10	25	19
41	24	13	9
30	49	35	40
17	40	49	22
9	17	26	28
44	37	42	44
23	38	5	13
40	33	49	33
0	32	9	3
39	48	16	18
25	27	21	4
43	4	22	42
25	49	36	27
49	48	16	22
17	18	3	39
2	39	19	28
18	47	42	13
49	45	8	26
14	47	29	24
1	11	21	44
26	28	6	16
18	2	11	18
18	8	6	9
5	38	50	2
11	43	28	50
19	16	22	45
44	31	49	49
2	7	2	6
42	4	45	11
41	13	19	16
1	24	48	30
19	15	34	41
46	29	15	17
27	47	25	38
48	9	21	43
27	15	27	50
7	41	14	20
42	24	7	10
3	15	35	40
42	34	41	41
25	14	11	48
2	2	31	32
29	4	8	19
4	29	5	49
27	21	28	22
8	23	50	19
2	26	24	33
41	46	40	31
17	22	32	43
48	23	44	27
50	45	47	34
10	25	38	6
3	47	25	36
48	32	39	16
9	11	16	40
16	23	34	46
46	7	17	24
32	9	49	28
15	41	36	11
19	27	23	29
30	49	6	42
1	31	21	23
41	47	42	36
13	39	7	17
32	44	16	33
36	28	11	34
15	33	12	12
23	49	49	36
25	20	50	7
3	14	49	28
49	15	44	45
25	24	2	29
8	19	46	25
29	13	31	31
27	34	38	19
46	30	1	8
18	5	40	45
24	19	40	28
38	24	34	49
48	39	15	4
21	2	19	47
21	23	17	42
35	39	37	7
47	10	44	7
39	49	6	12
32	20	19	11
44	31	35	18
38	16	4	38
31	13	24	49
44	23	23	23
42	8	46	5
20	18	24	41
42	26	19	19
14	35	48	37
0	6	30	48
24	44	33	46
32	46	24	50
3	32	2	8
45	10	13	4
4	32	37	15
24	13	29	36
38	18	37	2
21	42	39	6
13	26	25	21
5	44	11	39
25	12	33	15
27	39	47	50
38	31	11	17
0	47	37	29
46	18	26	12
38	46	11	27
29	16	1	20
29	19	48	46
0	50	32	34
0	47	27	23
32	16	1	11
49	38	16	49
35	15	49	50
27	9	33	11
10	31	37	21
33	22	50	1
17	5	17	19
27	32	30	20
34	17	22	2
1	31	5	38
8	31	40	6
46	34	32	50
3	13	34	14
46	31	27	28
23	29	41	36
38	42	10	6
33	29	34	26
27	37	30	15
42	46	22	6
21	48	43	19
35	39	2	2
32	5	11	2
36	37	13	7
50	18	48	25
32	28	20	20
4	10	23	13
40	25	33	23
45	48	16	40
35	48	44	42
3	49	22	39
11	47	3	24
49	12	13	17
41	28	41	26
15	6	42	20
41	49	28	15
33	4	20	2
14	22	25	34
30	23	26	32
38	5	38	31
7	36	16	24
48	11	26	36
48	23	10	29
33	15	42	32
40	37	26	26
19	28	1	14
26	16	11	26
43	12	28	30
28	49	28	4
43	13	27	49
47	40	43	9
6	45	5	41
2	42	23	8
28	12	33	28
4	21	31	8
5	42	34	49
9	1	2	39
7	3	24	3
45	6	8	8
50	45	12	34
7	18	38	40
6	36	32	32
47	38	25	39
19	21	28	10
3	28	27	4
16	33	47	25
32	30	17	50
29	4	10	26
48	24	39	46
15	25	50	34
39	17	12	34
46	35	9	37
1	34	31	50
34	1	28	21
10	44	47	15
42	35	41	42
16	26	47	8
48	8	33	38
37	23	22	35
34	29	22	14
2	6	10	42
10	32	36	35
50	16	40	10
35	17	47	14
14	44	2	32
28	25	45	2
18	22	22	8
6	15	28	13
47	38	31	35
1	12	3	10
46	11	36	21
8	36	41	7
44	2	16	27
1	47	41	9
15	9	4	42
21	47	6	5
17	5	6	8
37	41	38	49
19	19	43	41
14	5	49	31
22	45	44	20
3	46	7	3
50	16	50	9
25	37	16	22
5	28	38	41
28	34	43	13
1	8	25	45
13	46	50	37
9	9	45	7
6	46	20	46
39	13	15	25
43	23	50	15
38	6	18	6
16	41	34	24
31	5	11	36
10	35	5	41
10	3	7	28
28	18	47	6
8	27	5	13
22	15	9	42
18	15	19	6
23	50	37	41
21	15	3	14
7	34	44	7
48	39	45	28
5	36	27	18
31	17	4	25
44	39	20	18
47	32	19	5
22	50	44	50
20	43	28	39
27	25	42	36
31	7	21	19
34	7	32	15
39	39	4	3
6	5	34	36
8	25	12	29
11	38	21	3
11	38	31	32
37	31	4	21
4	27	12	36
4	37	12	32
45	9	13	30
3	37	16	15
28	33	47	8
8	10	12	14
27	15	22	15
49	49	46	3
24	28	49	18
31	35	1	2
34	10	34	7
44	26	27	11
29	37	37	29
22	46	33	5
4	33	41	48
6	18	42	26
7	23	37	35
50	26	11	9
48	17	45	44
35	8	25	43
15	37	26	49
28	4	10	27
18	3	26	10
23	27	20	11
20	36	1	6
14	26	43	46
16	29	34	25
49	36	41	15
44	16	16	10
15	31	40	18
1	5	1	17
34	49	22	23
47	14	47	37
39	48	50	24
3	44	34	50
24	29	32	18
24	16	25	38
9	6	20	14
47	41	22	3
49	32	4	33
9	35	3	33
12	9	15	14
1	23	7	48
42	30	28	5
18	48	11	12
28	8	48	27
10	22	31	3
49	10	29	35
40	31	32	42
24	32	19	3
3	27	44	22
34	47	30	5
13	28	41	33
29	1	30	21
11	29	21	34
39	9	26	45
19	30	4	14
17	18	31	30
12	17	9	9
48	28	21	31
5	43	3	32
49	45	23	26
23	4	9	39
2	24	50	27
3	50	8	28
6	14	5	4
4	34	39	19
1	41	12	36
50	23	42	11
39	7	4	17
50	39	3	31
44	44	14	16
29	42	11	47
9	30	29	12
12	46	46	14
32	35	7	25
2	4	13	45
0	6	36	33
36	43	45	30
46	22	32	9
22	42	18	3
4	2	44	46
11	32	6	32
24	3	1	20
5	41	20	3
17	22	36	3
48	23	17	19
13	16	22	4
46	3	12	12
49	3	18	33
5	44	21	1
31	45	47	39
30	2	39	50
30	12	42	46
35	37	2	2
8	23	20	4
12	20	22	3
3	3	41	19
48	24	44	33
22	12	7	33
7	15	42	10
7	10	17	12
29	2	27	38
36	50	11	41
1	33	20	42
13	8	2	17
19	33	29	41
3	7	33	36
2	43	33	45
8	9	36	11
42	10	34	26
25	13	48	34
24	4	3	4
32	28	24	38
39	39	17	47
12	48	15	28
10	31	31	18
40	34	20	4
31	20	11	21
26	44	18	19
24	20	1	8
29	21	5	40
26	50	48	14
21	47	29	21
15	46	49	28
36	37	33	5
43	33	27	17
37	19	28	48
22	37	6	50
41	19	34	3
23	19	48	6
20	13	23	24
5	46	6	21
6	24	31	28
7	49	8	1
43	5	14	24
46	39	3	11
0	5	2	8
26	25	40	2
9	13	49	22
30	48	12	23
24	21	27	28
5	33	4	50
14	50	44	17
25	16	9	41
34	9	12	8
6	44	50	12
17	20	27	14
23	7	45	11
29	11	39	15
36	2	6	11
13	3	4	15
4	10	18	16
46	28	32	33
7	25	40	34
39	22	3	38
26	3	14	30
20	33	38	18
24	29	40	23
24	27	2	28
9	23	28	35
8	31	13	2
33	39	17	34
20	48	43	31
12	47	32	38
5	44	38	15
49	2	47	29
42	18	23	47
31	13	25	16
25	45	47	47
48	13	37	47
2	30	10	25
6	35	31	34
7	33	1	20
42	40	46	30
10	31	2	43
8	28	46	24
50	29	9	24
10	17	42	38
49	50	26	2
49	30	50	40
13	1	38	30
41	18	33	13
14	29	49	25
45	2	36	21
48	43	47	8
29	33	27	18
11	6	45	19
48	37	7	9
49	26	36	19
33	3	47	13
27	17	34	21
26	22	32	44
7	43	22	41
25	5	49	36
28	19	9	45
23	38	2	15
26	41	27	50
17	4	26	13
23	33	40	28
50	36	10	10
44	30	11	6
1	3	29	41
7	30	20	40
32	48	36	26
23	39	43	15
23	19	34	4
24	15	30	45
11	2	2	50
28	38	12	25
39	36	10	5
25	15	13	25
23	5	39	38
4	2	42	36
14	11	49	12
50	23	1	24
39	44	13	30
40	26	7	9
2	33	20	3
3	3	39	38
16	4	8	10
49	38	35	9
12	41	10	34
23	9	43	22
28	5	47	22
35	43	7	48
46	28	10	7
42	3	32	6
27	14	9	29
21	25	32	9
40	5	21	44
15	37	21	50
35	17	12	1
29	17	12	15
26	3	18	38
19	38	5	7
20	13	43	49
44	24	44	21
