21	26	43	27
13	17	47	15
37	34	24	21
29	22	26	33
33	49	44	31
38	45	47	33
15	14	37	45
19	48	16	33
37	37	3	32
25	8	14	37
10	10	33	1
15	22	31	46
6	45	6	15
27	31	39	40
17	31	10	25
33	44	9	39
49	24	14	46
49	1	25	38
19	23	17	1
29	42	50	36
48	41	7	27
27	34	33	40
43	14	22	27
19	23	21	2
47	26	17	44
39	17	37	12
34	2	47	34
28	25	25	21
0	15	6	35
48	35	23	40
44	50	39	14
9	24	15	44
17	34	39	46
7	47	20	45
45	28	19	20
45	40	38	1
23	8	27	40
35	27	13	29
39	42	18	26
37	30	1	3
47	20	14	7
31	36	6	9
15	17	44	43
18	32	32	27
4	13	35	37
21	1	27	8
6	27	41	43
49	23	49	26
15	42	49	26
50	15	4	12
16	32	10	43
34	17	35	48
18	5	12	50
7	39	42	5
24	27	50	41
33	2	21	38
33	38	47	43
41	44	12	42
10	13	49	34
44	38	4	37
26	21	41	41
33	24	17	49
19	37	13	33
1	30	30	13
5	32	18	43
18	6	5	16
36	48	24	40
49	40	40	14
1	38	34	48
1	31	34	27
10	36	33	13
47	10	20	43
8	40	40	12
6	19	7	47
38	15	31	39
48	1	36	41
37	5	3	9
15	38	24	5
38	47	50	25
0	31	25	43
48	50	27	44
33	47	12	37
25	8	36	47
30	30	17	3
28	25	44	35
18	27	14	36
19	43	21	33
46	6	4	22
24	25	25	47
45	1	5	8
8	29	19	41
7	27	13	42
4	25	21	31
29	4	46	48
12	44	37	11
24	44	3	45
12	24	4	48
34	5	20	23
18	48	21	25
33	16	21	41
31	36	13	34
29	47	13	36
9	4	3	33
10	45	22	47
44	38	21	12
21	22	7	23
29	16	25	14
42	9	9	13
45	17	46	46
25	7	23	27
0	19	11	19
8	1	42	33
16	39	11	20
29	34	34	19
28	26	15	47
32	28	2	42
26	49	17	29
14	33	6	11
1	41	30	4
42	38	12	49
26	3	1	7
5	24	16	13
24	13	8	4
38	1	34	9
47	40	17	4
12	49	42	6
18	28	3	21
19	9	40	35
4	28	21	39
22	36	44	25
			
